Authors,Title,Source title,Link,Abstract,Author Keywords,Subject,Publisher,Document Type,Source
Spencer R.; Sindall P.; Hammond K.M.; Atkins S.J.; Quinn M.; McMahon J.J.,Changes in Body Mass and Movement Strategy Maintain Jump Height Immediately after Soccer Match,Applied Sciences (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164019601&doi=10.3390%2fapp13127188&partnerID=40&md5=b6c5d2ec12861354be97955cc4e74ae8,"A countermovement jump (CMJ) performed on a force plate is commonly applied in soccer to quantify acute neuromuscular fatigue (NMF), which may manifest immediately following soccer match play. Jump height (JH) is the main outcome variable reported for this purpose; however, it is sensitive to alterations in movement strategy, which may act to mask JH and, therefore, mask any presence of NMF. Acute reductions in body mass (BM) during match play could also lead to the maintenance of JH, but this is yet to be explored. This study sought to explore soccer-match-induced alterations to JH, movement strategy, and BM to inform future variable selection for the study of acute NMF. Fourteen male English National League soccer players performed three CMJs on a dual-force plate system immediately before and after a competitive soccer match. Differences in jump height were non-significant and trivial (p = 0.924, g = 0.03) before and after soccer match play, but there was a large post-match decrease in BM (g = 1.66). Furthermore, moderate decreases in jump momentum (g = 0.56) and countermovement depth (g = 0.72) were noted. As JH was determined by the take-off velocity, reduced BM could have augmented it (less mass to accelerate); however, reduced countermovement depth seemingly counteracted this (less distance to attain velocity). It may, therefore, be beneficial to report these variables when monitoring acute NMF via the CMJ. © 2023 by the authors.",countermovement jump; football; force plate; force platform; neuromuscular fatigue,Computer science,MDPI,Article,Scopus
Dawood M.; Tu S.; Xiao C.; Alasmary H.; Waqas M.; Rehman S.U.,Cyberattacks and Security of Cloud Computing: A Complete Guideline,Symmetry,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178129199&doi=10.3390%2fsym15111981&partnerID=40&md5=7b1261a09abe783bc4c19c9e109fbbeb,"Cloud computing is an innovative technique that offers shared resources for stock cache and server management. Cloud computing saves time and monitoring costs for any organization and turns technological solutions for large-scale systems into server-to-service frameworks. However, just like any other technology, cloud computing opens up many forms of security threats and problems. In this work, we focus on discussing different cloud models and cloud services, respectively. Next, we discuss the security trends in the cloud models. Taking these security trends into account, we move to security problems, including data breaches, data confidentiality, data access controllability, authentication, inadequate diligence, phishing, key exposure, auditing, privacy preservability, and cloud-assisted IoT applications. We then propose security attacks and countermeasures specifically for the different cloud models based on the security trends and problems. In the end, we pinpoint some of the futuristic directions and implications relevant to the security of cloud models. The future directions will help researchers in academia and industry work toward cloud computing security. © 2023 by the authors.",cloud computing; security attacks; security threats,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Yang H.; Wei G.; Ren L.,A Novel Soft Actuator: MISA and Its Application on the Biomimetic Robotic Arm,IEEE Robotics and Automation Letters,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149374995&doi=10.1109%2fLRA.2023.3251191&partnerID=40&md5=fa4145b0a0dc002488b1315ddf003d7c,"This letter presents the design and development of a novel compact motor-based non-linear stiffness soft actuator used for tendon-driven joints, i.e. a magnet-integrated soft actuator (MISA). By applying a pair of antagonistic MISAs to a joint, it is capable of achieving joint stiffness adjustment and joint torque adaptation. The joint with MISAs can achieve a wide range of joint stiffness, about 520% of that obtained by linear stiffness actuators, i.e. LSSA (share the same allowable elastic force and elastic travel with MISA). A stiffness range of 0-121.86 Nm and deflection of ± 8.9° can be achieved when MISAs are applied to a joint with a moment arm of 180 mm. The MISA achieves a high Power/Volume ratio of 345.02 × 103 W/m3. The application of the MISA in the development of a biomimetic robotic arm is also presented, with the investigation of joint stability and output torque analyse under various joint stiffnesses. Two experiments show that joints with MISAs can emulate the state of human joints when the muscles are tensed and relaxed. The dumbbell lifting test illustrates that the MISAs are capable of actuating the robot with desirable performance. © 2016 IEEE.",artificial muscle; compact soft actuator; MISA; variable joint stiffness,Computer science,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
Sengan S.; Mehbodniya A.; Webber J.L.; Bostani A.; Almusharraf A.; Alharbi M.; Alqahtani A.; Khan S.B.,Improved LSTM-Based Anomaly Detection Model with Cybertwin Deep Learning to Detect Cutting-Edge Cybersecurity Attacks,Human-centric Computing and Information Sciences,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185550038&doi=10.22967%2fHCIS.2023.13.055&partnerID=40&md5=4aab814a73ca40ee6325422a4cd5a139,"Anomalies in the time series may indicate future faults—real-time system state monitoring and early alerting demand novel computational anomaly detection methods. Internet of Things (IoT) devices depend significantly on intrusion detection systems (IDS) for cybersecurity (CyberSec). Today's network security platform requires deep learning methods for dealing with complex data and distinct IDS, but current methods are insufficient. The key feature of this proposed work includes a deep learning-based Cybertwin-improved long short-term memory-anomaly detection (DL-Cyberwin-Improved LSTM-AD) model for business solutions that may achieve more prediction accuracy for IoT devices. This model analyses attacks against the Cybertwin-neural network to determine a novel model's absolute error rate threshold. In order to measure the performance of the classifiers, the CSE-CIC-IDS-2018 dataset was investigated. This paper integrates the processed data within this proposed model using the time series analysis capability of this model. A high true positive rate (TPR) of 98.19% and a low false positive rate (FPR) of 0.56% obtained using this model demonstrate the practicality of the proposed model. The test dataset assesses the model based on key metrics, including accuracy, precision, F1-score, TPR, FPR, and ROC-AUC. © (2023), (Korea Information Processing Society). All Rights Reserved.",Accuracy; Anomaly Detection; CyberSec; Cybertwin; Deep Learning; FPR; LSTM; TPR,Computer science,Korea Information Processing Society,Article,Scopus
Speirs C.; Dunlop M.D.; Roper M.; Granat M.,Beyond the Clinic: Maximum Free-Living Stepping as a Potential Measure of Physical Performance,Sensors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165961454&doi=10.3390%2fs23146555&partnerID=40&md5=fb28f6e8b20fddbe08a8fba8dd105c8f,"Measures of physical performance captured within a clinical setting are commonly used as a surrogate for underlying health or disease risk within an individual. By measuring physical behaviour within a free-living setting, we may be able to better quantify physical performance. In our study, we outline an approach to measure maximum free-living step count using a body-worn sensor as an indicator of physical performance. We then use this approach to characterise the maximum step count over a range of window durations within a population of older adults to identify a preferred duration over which to measure the maximum step count. We found that while almost all individuals (97%) undertook at least one instance of continuous stepping longer than two minutes, a sizeable minority of individuals (31%) had no periods of continuous stepping longer than six minutes. We suggest that the maximum step count measured over a six-minute period may be too sensitive to the adults’ lack of opportunity to undertake prolonged periods of stepping, and a two-minute window could provide a more representative measure of physical performance. © 2023 by the authors.",accelerometer; activPAL; iData; physical activity; stepping,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Habes M.; Elareshi M.; Mansoori A.; Pasha S.; Salloum S.A.; Al-Rahmi W.M.,Factors Indicating Media Dependency and Online Misinformation Sharing in Jordan,Sustainability (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146613406&doi=10.3390%2fsu15021474&partnerID=40&md5=1a19b80f3460d9289d4c40e6fd73b820,"Although social media is a vital platform in our life, it is blamed for poor efforts to moderate content included mis/disinformation and fake news. This could have an impact on its legacy and on sustainability in society in the long term. This research examined the role of social media in spreading misinformation during the COVID-19 outbreak in Jordan. A cross-sectional design questionnaire (350 responses) was used. The results revealed that social media played a key role in updating users with COVID-19 information. However, the availability of misinformation remained highly prevalent. Respondents revealed that they relied heavily on social media for information gathering and knowledge sharing about COVID-19 updates. The role of behavioural intention remained prominent and highly significant for these two reasons. Their behavioural intention was linked to the sharing of unchecked information, suggesting that online information in Jordan needs greater regulation to reduce the spread of misinformation. © 2023 by the authors.",communication; COVID-19; fake news; Jordan; knowledge sharing; misinformation; social media,Computer science,MDPI,Article,Scopus
Ali M.H.; Khalil A.H.; Wang Y.,Experimental Study of the Effect of Tack Coats on Interlayer Bond Strength of Pavement,Sustainability (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156151912&doi=10.3390%2fsu15086600&partnerID=40&md5=fd08ace8346f682278b17eb3e7de8a43,"The performance and lifetime of the flexible asphalt pavement are mainly dependent on the interfacial bond strength between layer courses. To enhance the bond between layers, adhesive materials, such as tack coats, are used. The tack coat itself is a bituminous material, which is applied on an existing relatively non-absorbent surface to ensure a strong bond between the old and newly paved layer. The primary objective of this study was to evaluate the effects of various types of tack coat materials on interlayer bond strength and to determine the optimal application rate for each type. The tack coat types used in this paper were RC-70, RC-250, and CSS-1h. Both laboratory-prepared and field-constructed hot mix asphalt concrete pavements using the tack coats were tested for the binding strength between the layers. A direct shear test was used for the testing. The results obtained from the study showed that the optimum application rate for RC-70 was 0.1 L/m2, and for RC-250, it was 0.2 L/m2, while the optimum application rate for CSS-1h was 0.1 L/m2. From the field test, the optimum application rate of the RC-250 tack coat was 0.1 L/m2. © 2023 by the authors.",bond strength; direct shear test; interlayer bond; pavement; tack coat,Computer science,MDPI,Article,Scopus
Al Moteri M.; Khan S.B.; Alojail M.,Machine Learning-Driven Ubiquitous Mobile Edge Computing as a Solution to Network Challenges in Next-Generation IoT,Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163569108&doi=10.3390%2fsystems11060308&partnerID=40&md5=e4ae4055c3c7520dff153f16a9e81cfe,"Ubiquitous mobile edge computing (MEC) using the internet of things (IoT) is a promising technology for providing low-latency and high-throughput services to end-users. Resource allocation and quality of service (QoS) optimization are critical challenges in MEC systems due to the large number of devices and applications involved. This results in poor latency with minimum throughput and energy consumption as well as a high delay rate. Therefore, this paper proposes a novel approach for resource allocation and QoS optimization in MEC using IoT by combining the hybrid kernel random Forest (HKRF) and ensemble support vector machine (ESVM) algorithms with crossover-based hunter–prey optimization (CHPO). The HKRF algorithm uses decision trees and kernel functions to capture the complex relationships between input features and output labels. The ESVM algorithm combines multiple SVM classifiers to improve the classification accuracy and robustness. The CHPO algorithm is a metaheuristic optimization algorithm that mimics the hunting behavior of predators and prey in nature. The proposed approach aims to optimize the parameters of the HKRF and ESVM algorithms and allocate resources to different applications running on the MEC network to improve the QoS metrics such as latency, throughput, and energy efficiency. The experimental results show that the proposed approach outperforms other algorithms in terms of QoS metrics and resource allocation efficiency. The throughput and the energy consumption attained by our proposed approach are 595 mbit/s and 9.4 mJ, respectively. © 2023 by the authors.",crossover-based hunter-prey optimization; ensemble support vector machine; hybrid kernel random forest; internet of things; quality of service; resource allocation,Computer science,MDPI,Article,Scopus
Anih J.; Kolekar S.; Dargahi T.; Babaie M.; Saraee M.; Wetherell J.,Deriving Environmental Risk Profiles for Autonomous Vehicles From Simulated Trips,IEEE Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151565432&doi=10.1109%2fACCESS.2023.3261245&partnerID=40&md5=09e32ce8fbbc5cf1b4bf8760e9c438f2,"The commercial adoption of Autonomous Vehicles (AVs) and the positive impact they are expected to have on traffic safety depends on appropriate insurance products due to the high potential losses. A significant proportion of these losses are expected to occur from the out-of-distribution risks which arise from situations outside the AV's training experience. Traditional vehicle insurance products (for human-driven vehicles) rely on large data sets of drivers' background and historical incidents. However, the lack of such datasets for AVs makes it imperative to exploit the ability to deploy AVs in simulated environments. In this paper, the data collected by deploying Autonomous Driving Systems (ADSs) in simulated environments is used to develop models to answer two questions: (1) how risky a road Section is for an AV to drive? and (2) how does the risk profile vary with different (SAE levels) of ADSs? A simulation pipeline was built on the CARLA (Car Learning to Act): an open-source simulator for autonomous driving research. The environment was specified using parameters such as weather, lighting, traffic density, traffic flow, no. of lanes, etc. A metric - risk factor was defined as a combination of harsh accelerations/braking, inverse Time to Collision, and inverse Time Headway to capture the crashes and near-crashes. To assess the difference between ADSs, two ADSs: OpenPilot (Level 2/3) and Pylot (Level 4) were implemented in the simulator. The results (from data and model predictions) show that the trends in the relation between the environment features and risk factor for an AV are similar to those observed for human drivers (e.g., risk increases with traffic flow). The models also showed that junctions were a risk hot-spot for both ADSs. The feature importance of the model revealed that the Level 2/3 ADS is more sensitive to no. of lanes and the Level 4 ADS is sensitive to traffic flow. Such differences in feature importance provide valuable insights into the risk characteristics of different ADSs. In the future, this base model will be extended to include other features (other than the environment), e.g., take over requests, and also address the deficiencies of the current simulation data in terms of insensitivity to weather and lighting. © 2013 IEEE.",Autonomous vehicle; insurance; risk modelling; simulation; traffic density; traffic flow,Computer science,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
Faizan Ali R.; Dominic P.D.D.; Hina S.; Naseer S.,Fostering information security policies compliance with ISA-95-based framework: an empirical study of oil and gas employees,International Journal of Information Security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178879141&doi=10.1007%2fs10207-023-00786-9&partnerID=40&md5=03410100c16e2cbdde25d5220a5133bd,"Oil and gas (O&G) organizations are progressively being digitalized in order to facilitate substantial information flow to remain competitive in the information age. This critical sector is spearheading the establishment of technical security measures to mitigate information security risks, yet employee behavioral influence remains an ongoing challenge in assuring information security. Existing studies of this domain primarily focus on employee behavior reshaping through multiple psychological theories. However, these studies ignore how these critical infrastructures implement information security. Most such infrastructures follow the International Society of Automation (ISA)-95 levels of automation and implement information security controls in line with these levels. This research paper proposed a theoretical framework to enhance information security policy compliance (ISPC) at level 4 to level 2 automation level in O&G organizations. To support the hypotheses, data were collected from 13 Malaysian O&G organizations. A total of 254 O&G employees participated in the survey and the structural equation modeling technique was used for data analysis. The study confirmed that ISA-95-based organizational governance factors and social bonding could enhance ISPC in O&G organizations. However, risk assessment and involvement factors have shown less support to the notion. For information systems practitioners, this study has shown how to enhance ISPC in O&G organizations through ISA-95-based organizational governance and social bonding. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH, DE.",ISA-95; Oil and gas organizations; Organizational governance; Social bonding,Computer science,Springer Science and Business Media Deutschland GmbH,Article,Scopus
Tan H.; Ye T.; Rehman S.U.; ur Rehman O.; Tu S.; Ahmad J.,A novel routing optimization strategy based on reinforcement learning in perception layer networks,Computer Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177206357&doi=10.1016%2fj.comnet.2023.110105&partnerID=40&md5=08bb0a6eb12fd59d19ca907ac6d25e29,"Wireless sensor networks have become incredibly popular due to the Internet of Things’ (IoT) rapid development. IoT routing is the basis for the efficient operation of the perception-layer network. As a popular type of machine learning, reinforcement learning techniques have gained significant attention due to their successful application in the field of network communication. In the traditional Routing Protocol for low-power and Lossy Networks (RPL) protocol, to solve the fairness of control message transmission between IoT terminals, a fair broadcast suppression mechanism, or Drizzle algorithm, is usually used, but the Drizzle algorithm cannot allocate priority. Moreover, the Drizzle algorithm keeps changing its redundant constant k value but never converges to the optimal value of k. To address this problem, this paper uses a combination based on reinforcement learning (RL) and trickle timer. This paper proposes an RL Intelligent Adaptive Trickle-Timer Algorithm (RLATT) for routing optimization of the IoT awareness layer. RLATT has triple-optimized the trickle timer algorithm. To verify the algorithm's effectiveness, the simulation is carried out on Contiki operating system and compared with the standard trickling timer and Drizzle algorithm. Experiments show that the proposed algorithm performs better in terms of packet delivery ratio (PDR), power consumption, network convergence time, and total control cost ratio. © 2023 The Authors",Automation; IoT routing; Optimization; Reinforcement learning; Trickle timer; Wireless sensor networks,Computer science,Elsevier B.V.,Article,Scopus
Umavathi J.C.; Bég O.A.; Bég T.A.; Kadir A.,Swirling bioconvective nanofluid flow from a spinning stretchable disk in a permeable medium,International Journal of Modelling and Simulation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139116198&doi=10.1080%2f02286203.2022.2122928&partnerID=40&md5=aa6e0088951799423bfde41fa5a9c96b,"Medical engineering is increasingly deploying nanotechnology and bio-inspired designs in the 21st century. Motivated by studying the spin coating of bio-nanofluid materials, gyrotactic bioconvection nanofluid swirling coating flow from a spinning disk to an isotropic permeable medium is analysed. The balance equations for mass, momentum, thermal, concentration and microorganism species including blowing effects are transformed into ordinary differential equations and then the solutions are obtained numerically through MATLAB bvp4c quadrature. These solutions are further validated with Adomian decomposition method (ADM). Increasing radial momentum slip reduces the radial skin friction and increasing tangential slip suppresses the tangential skin friction. Nusselt number, nanoparticle Sherwood number and micro-organism density number gradient are, respectively, decreased with increment in thermal slip, nanoparticle mass slip and micro-organism slip factors. Combinations of bioconvection and nanofluids provide excellent advantages in designing anti-bacterial and resilient bio-coatings for many devices. © 2022 Informa UK Limited, trading as Taylor & Francis Group.",Bio-inspired aqueous nano-coatings; gyrotactic micro-organisms; micro-organism slip; nanoparticle slip; radial and circumferential slip; thermal slip; Von Karman swirl,Computer science,Taylor and Francis Ltd.,Article,Scopus
Dass R.; Narayanan M.; Ananthakrishnan G.; Kathirvel Murugan T.; Nallakaruppan M.K.; Somayaji S.R.K.; Arputharaj K.; Khan S.B.; Almusharraf A.,A Cluster-Based Energy-Efficient Secure Optimal Path-Routing Protocol for Wireless Body-Area Sensor Networks,Sensors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166015623&doi=10.3390%2fs23146274&partnerID=40&md5=995f131ecb09d064d5990f8401172f2a,"Recently, research into Wireless Body-Area Sensor Networks (WBASN) or Wireless Body-Area Networks (WBAN) has gained much importance in medical applications, and now plays a significant role in patient monitoring. Among the various operations, routing is still recognized as a resource-intensive activity. As a result, designing an energy-efficient routing system for WBAN is critical. The existing routing algorithms focus more on energy efficiency than security. However, security attacks will lead to more energy consumption, which will reduce overall network performance. To handle the issues of reliability, energy efficiency, and security in WBAN, a new cluster-based secure routing protocol called the Secure Optimal Path-Routing (SOPR) protocol has been proposed in this paper. This proposed algorithm provides security by identifying and avoiding black-hole attacks on one side, and by sending data packets in encrypted form on the other side to strengthen communication security in WBANs. The main advantages of implementing the proposed protocol include improved overall network performance by increasing the packet-delivery ratio and reducing attack-detection overheads, detection time, energy consumption, and delay. © 2023 by the authors.",black-hole attack; energy efficiency; routing; wireless body-area network,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Badby A.J.; Mundy P.D.; Comfort P.; Lake J.P.; McMahon J.J.,The Validity of Hawkin Dynamics Wireless Dual Force Plates for Measuring Countermovement Jump and Drop Jump Variables †,Sensors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160640638&doi=10.3390%2fs23104820&partnerID=40&md5=3bc0f64aedb5aeb59f41d0a4b8ea763f,"Force plate testing is becoming more commonplace in sport due to the advent of commercially available, portable, and affordable force plate systems (i.e., hardware and software). Following the validation of the Hawkin Dynamics Inc. (HD) proprietary software in recent literature, the aim of this study was to determine the concurrent validity of the HD wireless dual force plate hardware for assessing vertical jumps. During a single testing session, the HD force plates were placed directly atop two adjacent Advanced Mechanical Technology Inc. in-ground force plates (the “gold standard”) to simultaneously collect vertical ground reaction forces produced by 20 participants (27 ± 6 years, 85 ± 14 kg, 176.5 ± 9.23 cm) during the countermovement jump (CMJ) and drop jump (DJ) tests (1000 Hz). Agreement between force plate systems was determined via ordinary least products regression using bootstrapped 95% confidence intervals. No bias was present between the two force plate systems for any of the CMJ and DJ variables, except DJ peak braking force (proportional bias) and DJ peak braking power (fixed and proportional bias). The HD system may be considered a valid alternative to the industry gold standard for assessing vertical jumps because fixed or proportional bias was identified for none of the CMJ variables (n = 17) and only 2 out of 18 DJ variables. © 2023 by the authors.",accuracy; agreement; concurrent validity; force–time; hardware; vertical jump; wireless dual force plate system,Computer science,MDPI,Article,Scopus
Awotunde J.B.; Gaber T.; Prasad L.V.N.; Folorunso S.O.; Lalitha V.L.,PRIVACY AND SECURITY ENHANCEMENT OF SMART CITIES USING HYBRID DEEP LEARNING-ENABLED BLOCKCHAIN,Scalable Computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171258425&doi=10.12694%2fscpe.v24i3.2272&partnerID=40&md5=8943c738d4f336f381845d0f2bd40b7d,"The emergence of the Internet of Things (IoT) accelerated the implementation of various smart city applications and initiatives. The rapid adoption of IoT-powered smart cities is faced by a number of security and privacy challenges that hindered their application in areas such as critical infrastructure. One of the most crucial elements of any smart city is safety. Without the right safeguards, bad actors can quickly exploit weak systems to access networks or sensitive data. Security issues are a big worry for smart cities in addition to safety issues. Smart cities become easy targets for attackers attempting to steal data or disrupt services if they are not adequately protected against cyberthreats like malware or distributed denial-of-service (DDoS) attacks. Therefore, in order to safeguard their systems from potential threats, businesses must employ strong security protocols including encryption, authentication, and access control measures. In order to ensure that their network traffic remains secure, organizations should implement powerful network firewalls and intrusion detection systems (IDS). This article proposes a blockchain-supported hybrid Convolutional Neural Network (CNN) with Kernel Principal Component Analysis (KPCA) to provide privacy and security for smart city users and systems. Blockchain is used to provide trust, and CNN enabled with KPCA is used for classifying threats. The proposed solution comprises three steps, preprocessing, feature selection, and classification. The standard features of the datasets used are converted to a numeric format during the preprocessing stage, and the result is sent to KPCA for feature extraction. Feature extraction reduces the dimensionality of relevant features before it passes the resulting dataset to the CNN to classify and detect malicious activities. Two prominent datasets namely ToN-IoT and BoT-IoT were used to measure the performance of this anticipated method compared to its best rivals in the literature. Experimental evaluation results show an improved performance in terms of threat prediction accuracy, and hence, increased security, privacy, and maintainability of IoT-enabled smart cities. © 2023 SCPE.",68T05; Blockchain; Convolutional neural network; Deep Learning; Internet of Things; Intrusion detection; Principal Component Analysis; Privacy and security; Sensor technology AMS subject classifications. 68M12,Computer science,West University of Timisoara,Article,Scopus
Blessy A.; Kumar A.; A P.; Md A.Q.; Alharbi A.I.; Almusharraf A.; Khan S.B.,Sustainable Irrigation Requirement Prediction Using Internet of Things and Transfer Learning,Sustainability (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160962282&doi=10.3390%2fsu15108260&partnerID=40&md5=e631f4db7a10092d872f5b91ce800a8e,"Irrigation systems are a crucial research area because it is essential to conserve fresh water and utilize it wisely. As a part of this study, the reliability of predicting the usage of water in the present and future is investigated in order to develop an effective prediction model to communicate demand. In order to improve prediction, we develop a prediction model and share the updated model with nearby farmers. In order to forecast the irrigation requirements, the recommended model utilizes the Internet of Things (IoT), k-nearest neighbours (KNN), cloud storage, long short-term memory (LSTM), and adaptive network fuzzy inference system (ANFIS) techniques. By collecting real-time environmental data, KNN identifies the closest water requirement from the roots and its surrounding. In order to predict short-term requirements, ANFIS is used. To transfer the new requirements for better prediction, transfer learning is used. Time-series-data updates are predicted using LSTM for future forecasting, and the integrated model is shared with other farmers using cloud environments to enhance forecasting and analysis. For implementation, a period of nine to ten months of data was collected from February to December 2021, and banana tree was used to implement the planned strategy. Four farms, with measurements, were considered at varying intervals to determine the minimum and maximum irrigation needs. The requirements of farms were collected over time and compared to the predictions. Future requirements at 8, 16, 24, 32, and 48 h were also anticipated. The results indicated were compared to manual water pouring, and, thus, the entire crop used less water, making our prediction model a real-world option for irrigation. The prediction model was evaluated using R2, MSLE and the average initial prediction value of R2 was 0.945. After using transfer learning, the prediction of the model of Farm-2, 3 and 4 were 0.951, 0.958 and 0.967, respectively. © 2023 by the authors.",ANFIS; IoT; LSTM; soil sensing; sustainable irrigation system; transfer learning,Computer science,MDPI,Article,Scopus
Mansouri T.; Vadera S.,Explainable fault prediction using learning fuzzy cognitive maps,Expert Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153788653&doi=10.1111%2fexsy.13316&partnerID=40&md5=309f5ea25239fc747c36dc3631e361a9,"IoT sensors capture different aspects of the environment and generate high throughput data streams. Besides capturing these data streams and reporting the monitoring information, there is significant potential for adopting deep learning to identify valuable insights for predictive preventive maintenance. One specific class of applications involves using Long Short-Term Memory Networks (LSTMs) to predict faults happening in the near future. However, despite their remarkable performance, LSTMs can be very opaque. This paper deals with this issue by applying Learning Fuzzy Cognitive Maps (LFCMs) for developing simplified auxiliary models that can provide greater transparency. An LSTM model for predicting faults of industrial bearings based on readings from vibration sensors is developed to evaluate the idea. An LFCM is then used to imitate the performance of the baseline LSTM model. Through static and dynamic analyses, we demonstrate that LFCM can highlight (i) which members in a sequence of readings contribute to the prediction result and (ii) which values could be controlled to prevent possible faults. Moreover, we compare LFCM with state-of-the-art methods reported in the literature, including decision trees and SHAP values. The experiments show that LFCM offers some advantages over these methods. Moreover, LFCM, by conducting a what-if analysis, could provide more information about the black-box model. To the best of our knowledge, this is the first time LFCMs have been used to simplify a deep learning model to offer greater explainability. © 2023 The Authors. Expert Systems published by John Wiley & Sons Ltd.",deep learning; explanation by simplification; learning fuzzy cognitive maps; predictive preventive maintenance,Computer science,John Wiley and Sons Inc,Article,Scopus
Asr A.A.; Johari A.; Javadi A.A.,An evolutionary-based polynomial regression modeling approach to predicting discharge flow rate under sheet piles,Engineering with Computers,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166433276&doi=10.1007%2fs00366-023-01872-1&partnerID=40&md5=e03a2353b6b2d8cd9d7bc59f2894b921,"The discharge flow rate beneath sheet plies is an essential parameter in designing these water retaining structures. This paper presents a unified framework for modeling and predicting discharge flow rate using an evolutionary-based polynomial regression technique. EPR (Evolutionary Polynomial Regression) is a data-driven method based on evolutionary computing to search for polynomial structures representing a system. The input parameters in the modeling procedure included the sheet pile height, upstream water head, and the hydraulic conductivity anisotropy ratio. Due to ever-increasing demand for water, a widely held view on predicting and controlling the available water behind reservoirs, dams, barrages, and weirs is of vital importance. To this end, the sheer novelty of the current study has been worn off through the development of a comprehensive model to predict the flow rate considering the most effective variables in the seepage issue. To the best of our knowledge, the research conducted in the literature has yet to cover the whole seepage problem using a comprehensive database extracted by numerical methods; thus, a comprehensive finite-element-based artificial database including 1000 data lines was created using the Scaled Boundary Finite Element Method (SBFEM) by simulating seepage beneath sheet plies covering a considerably wide range of seepage-related real-world values. The database was then employed to develop and validate the EPR flow rate prediction model. Data were divided into training (used for creating the models) and testing (for validating the developed models) data based on a statistical process. The procedure for preparing the data and developing and validating the models is presented in detail in this paper. The main advantage of the proposed models over a conventional and neural network and most GP (Genetic Programming)-based constitutive models is that they provide the optimum structure for the material constitutive model representation as well as its parameters, directly from raw experimental (or field) data. EPR can learn nonlinear and complex material behavior without any prior assumptions on the constitutive relationships. The proposed algorithm captures and transparently presents relationships between contributing parameters in polynomial expressions providing the user with a clear insight into the problem. EPR-based model predictions demonstrated an excellent agreement with the unseen simulated data used for validating the developed model. A parametric study on the presented models was conducted to investigate the effects of the contributing parameters on model predictions and the consistency of the parameter relationships with the database. Results of the parametric study showed that the effects of variations in the contributing parameters on EPR predictions are in line with the expected behavior. The merits and advantages of the proposed technique are discussed in the paper. © 2023, The Author(s).",Data mining; Evolutionary computation; Seepage flow rate; Sheet piles/cut-off walls,Computer science,Springer Science and Business Media Deutschland GmbH,Article,Scopus
Suman Prakash P.; Nagaraju K.; Vishnuvardhan Reddy A.; Fathimabi S.; Jangam E.; Khan S.B.; Malibari A.A.,CDEIR: Intelligent Routing for Efficient Wireless Sensor Networks Using BUG Algorithm,IEEE Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164777498&doi=10.1109%2fACCESS.2023.3295119&partnerID=40&md5=c3a17e554fd717333ddf744e6300a587,"Wireless Sensor Networks (WSNs) are used to monitor specific areas of the environment by networking multiple sensors and collecting data for analysis. However, due to limited processing capabilities, the collected data needs to be transmitted to a Base Station (BS) that has high computational power and storage capacity. As SNs are not directly connected to the BS, multihop data transmissions through other SNs are required to reach the BS, which leads to congestion and additional energy consumption. To address these challenges, we propose a novel algorithm called Congestion, Delay, Energy-aware Intelligent Routing (CDEIR) using the BUG algorithm. The CDEIR approach identifies congested nodes using a Directed Spanning Tree and avoids traffic through them by paving an alternate path. This approach minimizes delay and optimizes energy consumption while avoiding congestion, all within a short computational time. We demonstrate the effectiveness of the CDEIR approach through theoretical analyses and simulations.  © 2013 IEEE.",Bug algorithm; congestion avoidance; delay-aware; directed spanning tree; energy-efficiency; wireless sensor networks,Computer science,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
