Authors,Title,Source title,Link,Abstract,Author Keywords,Subject,Publisher,Document Type,Source
Montagnani E.; Morrison S.C.; Price C.,Masking approaches to analyse plantar pressure data of new and confident walking infants,Gait and Posture,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150336984&doi=10.1016%2fj.gaitpost.2023.03.006&partnerID=40&md5=b0271bb7d754465d1e543ad0498b7825,"Background: Due to its easy and straightforward use, regional analysis with the “standard” mask is the most common approach for quantifying plantar pressures in infancy. Such a mask, however, identifies foot regions based on typical foot proportions and pressure gradients. Alternatively, the use of a customised mask retaining infants’ feet proportions has not been explored. Research question: Does a customised mask scaled on infants’ feet improve processing of pressure data collected during walking development compared with a standard mask? Methods: Thirteen infants walked across an EMED xl platform. Steps were grouped applying eight foot-regions standard and customised masks. To evaluate masks’ performance, peak pressure (PP) and contact area (CA) were extracted from each region, and mask. Intra-individual coefficients of variation were then calculated for each variable, and compared between masks using a Mann-Whitney U test (p < 0.05). Unsuccessful masks application was reported, expressed as percentage of data loss. Results: For CA variation, significant differences were found in all the regions but the lateral toes in new (Z = −0.184, p = 0.8540) and confident walking (Z = −1.562, p = 0.118). For PP variation, a significant difference was found in confident walking within the lateral midfoot (Z = −2.598, p = 0.009). With the standard mask, 22–27 % of data was lost in new and confident walking respectively, compared to 1.6–0 % with the customised. As a result, the customised mask characterised the more variable steps, demonstrating higher variation compared to the standard mask. Significance: Identifying foot regions using a mask based on infants’ feet proportions yielded an improved performance compared to the standard mask. With the customised mask, we retained almost all the steps and characterised the variability of the data, thereby providing an appropriate approach for infants’ pressure data processing. Application of the customised mask could therefore be beneficial in future studies analysing highly variable data sets. © 2023 Elsevier B.V.",Infancy; Masking analysis; Plantar pressure; Regions of interest; Walking,,Elsevier B.V.,Article,Scopus
Mackintosh L.; Busby A.; Farrington K.; Hawkins J.; Afuwape S.; Bristow P.; Silva-Gane M.D.; Hall N.; Harris T.; Hudson J.; Norton S.; Ormandy P.; Pearce C.J.; Santhakumaran S.; Sharma S.; Sridharan S.; Steenkamp R.; Slevin J.; Wellsted D.; Chilcot J.,Impact of the COVID-19 pandemic on services for patients with chronic kidney disease: findings of a national survey of UK kidney centres,BMC Nephrology,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178489626&doi=10.1186%2fs12882-023-03344-6&partnerID=40&md5=250ba66e53bcc3d13d46a61975d14136,"Background: Services for patients with kidney disease underwent radical adaptations in response to the COVID-19 pandemic. We undertook an online national survey of UK kidney centres to understand the nature, range, and degree of variation in these changes and to explore factors contributing to differing practice. Methods: The survey was designed by a multidisciplinary team of kidney professionals, service users and researchers. It enquired about centre services and staffing, including psychosocial provision, and changes to these in response to the COVID-19 pandemic. Links to the survey were sent to all 68 UK kidney centres and remained active from December 2021 to April 2022, and a revised version to nurses in late 2022 for additional data. Quantitative data were analysed descriptively. Content analysis on free-text responses identified common themes. Results: Analysable responses were received from 41 out of the 68 UK centres (60%), with partial data from an additional 7 (11%). Adaptations were system-wide and affected all aspects of service provision. Some changes were almost universal such as virtual consultations for outpatient appointments, with significant variation in others. Outpatient activity varied from fully maintained to suspended. Many centres reduced peritoneal dialysis access provision but in some this was increased. Centres considered that changes to transplant surgical services and for patients with advanced CKD approaching end-stage kidney disease had the greatest impact on patients. Few centres implemented adjustments aimed at vulnerable and underrepresented groups, including the frail elderly, people with language and communication needs, and those with mental health needs. Communication issues were attributed to rapid evolution of the pandemic, changing planning guidance and lack of resources. Staffing shortages, involving all staff groups particularly nurses, mainly due to COVID-19 infection and redeployment, were compounded by deficiencies in staffing establishments and high vacancy levels. Centres cited three main lessons influencing future service delivery, the need for service redesign, improvements in communication, and better support for staff. Conclusion: Kidney centre responses to the pandemic involved adaptations across the whole service. Though some changes were almost universal, there was wide variation in other areas. Exploring the role of centre characteristics may help planning for potential future severe service disruptions. © 2023, The Author(s).",Chronic kidney disease; Coronavirus; Kidney care; Service provision,,BioMed Central Ltd,Article,Scopus
Campbell S.; Clark A.; Keady J.; Manji K.; Odzakovic E.; Rummery K.; Ward R.,‘I can see what's going on without being nosey…’: What matters to people living with dementia about home as revealed through visual home tours,International Journal of Geriatric Psychiatry,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170158884&doi=10.1002%2fgps.5999&partnerID=40&md5=4c3ebe25de1a92fec4c6eac06327667e,"Objectives: This paper considers home from the perspective of people living with dementia supporting ongoing discourse around ageing in place and the significance of creating more inclusive communities. Methods: Forty-six home tour interviews led by people living with dementia were conducted in England and Scotland to better understand the connectivity between home and neighbourhood for people living with dementia. These interviews used a range of participatory and creative approaches including video, photographic images and in situ interviews. Data were analysed via reflexive thematic analysis. Results: Three themes were identified in data analysis. 1. Connected home and neighbourhood, where participants revealed the dynamic relationship between home and neighbourhood; 2. Practices of home, where participants discussed the everyday nature of their homes and routines; and 3. Displaying home and family, which reflected participant's biographical homes in the context of living with dementia. Discussion: The findings show that home holds multiple meanings for people living with dementia. For example, home is understood as a part of the neighbourhood and an extension of the home space into gardens and backyards, thus extending existing discourses that solely focus on the inside of people's homes. For people living with dementia, homes are also sites of negotiation and renegotiation where new meanings are created to reflect the changing nature and context of the home. There is not one fixed solution to these issues. Support and understanding for people living with dementia will need to evolve to adapt to the shifting dynamics and multiple meanings of home. © 2023 The Authors. International Journal of Geriatric Psychiatry published by John Wiley & Sons Ltd.",ageing in place; connections; dementia; display; everyday routines; gardens and outdoor spaces; home; home tours; neighbourhood; participatory; visual data,,John Wiley and Sons Ltd,Article,Scopus
Comfort P.; Haff G.G.; Suchomel T.J.; Soriano M.A.; Pierce K.C.; Hornsby W.G.; Haff E.E.; Sommerfield L.M.; Chavda S.; Morris S.J.; Fry A.C.; Stone M.H.,National Strength and Conditioning Association Position Statement on Weightlifting for Sports Performance,Journal of Strength and Conditioning Research,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160457655&doi=10.1519%2fJSC.0000000000004476&partnerID=40&md5=3c95355b8479b7e382331bf6d5a79a03,"Comfort, P, Haff, GG, Suchomel, TJ, Soriano, MA, Pierce, KC, Hornsby, WG, Haff, EE, Sommerfield, LM, Chavda, S, Morris, SJ, Fry, AC, and Stone, MH. National Strength and Conditioning Association position statement on weightlifting for sports performance. J Strength Cond Res 37(6): 1163-1190, 2023 - The origins of weightlifting and feats of strength span back to ancient Egypt, China, and Greece, with the introduction of weightlifting into the Olympic Games in 1896. However, it was not until the 1950s that training based on weightlifting was adopted by strength coaches working with team sports and athletics, with weightlifting research in peer-reviewed journals becoming prominent since the 1970s. Over the past few decades, researchers have focused on the use of weightlifting-based training to enhance performance in nonweightlifters because of the biomechanical similarities (e.g., rapid forceful extension of the hips, knees, and ankles) associated with the second pull phase of the clean and snatch, the drive/thrust phase of the jerk and athletic tasks such as jumping and sprinting. The highest force, rate of force development, and power outputs have been reported during such movements, highlighting the potential for such tasks to enhance these key physical qualities in athletes. In addition, the ability to manipulate barbell load across the extensive range of weightlifting exercises and their derivatives permits the strength and conditioning coach the opportunity to emphasize the development of strength-speed and speed-strength, as required for the individual athlete. As such, the results of numerous longitudinal studies and subsequent meta-analyses demonstrate the inclusion of weightlifting exercises into strength and conditioning programs results in greater improvements in force-production characteristics and performance in athletic tasks than general resistance training or plyometric training alone. However, it is essential that such exercises are appropriately programmed adopting a sequential approach across training blocks (including exercise variation, loads, and volumes) to ensure the desired adaptations, whereas strength and conditioning coaches emphasize appropriate technique and skill development of athletes performing such exercises. © 2023 NSCA National Strength and Conditioning Association. All rights reserved.",long-term athletic development; power; speed-strength; sports performance; strength-speed,,NSCA National Strength and Conditioning Association,Article,Scopus
Chavda S.; Comfort P.; Lake J.P.; Bishop C.; Turner A.N.,"Predicting Weight Category-Specific Performance Zones for Olympic, World, and European Weightlifting Competitions",Journal of Strength and Conditioning Research,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171811955&doi=10.1519%2fJSC.0000000000004511&partnerID=40&md5=7aad5def3a7686bdc4b4d11920105d93,"Understanding the total likely required weight category to achieve a specific rank within a specific competition can aid in the long-term and short-term preparation and tactics for performance teams. The primary objective of this investigation was to develop a set of predictive models for new weight categories across 5 performance zones for 3 major weightlifting competitions. Performance total (Ptot) data for top 15 male athletes were obtained from the International Weightlifting Federation website from 1998 to 2020 across the Olympics, and World and European Championships. A second-order polynomial regression was conducted with 95% confidence, and predictive intervals were calculated. The average of the newly contested body mass was then used as the intercept. Predictions were compared against current performances of the new weight categories up to the 2020 Olympics. Results revealed that the models for all competition types varied in their predictive ability for each performance zone, across each new weight category. On average, predicted Ptot displayed a difference from actual Ptot of 3.65 ± 2.51% (12.46 ± 9.16 kg), 0.78 ± 3.29% (2.26 ± 10.08 kg), and -1.13 ± 3.46% (-4.32 ± 11.10 kg) for the Olympics, and World and European Championships, respectively. The results suggest that the predictive models may be a good indicator of future performances; however, the models may have greater efficacy in some weight categories and performance zones than others. © 2023 NSCA National Strength and Conditioning Association. All rights reserved.","prediction; preparation, regression, medal",,NSCA National Strength and Conditioning Association,Article,Scopus
Gupta I.; Shankrit S.; Narta K.; Ghazi M.; Grover R.; Pandey R.; Kar H.K.; Menon S.M.; Gupta A.; Yenamandra V.K.; Singh A.; Mukerji M.; Mukhopadhyay A.; Rani R.; Gokhale R.S.; Dash D.; Natarajan V.T.,Whole-Exome Sequencing of Vitiligo Lesions Indicates Lower Burden of Somatic Variations: Implications in Risk for Nonmelanoma Skin Cancers,Journal of Investigative Dermatology,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146601358&doi=10.1016%2fj.jid.2022.11.018&partnerID=40&md5=fc7c4ba69259a8eb64c289d8dbe50916,[No abstract available],,,Elsevier B.V.,Article,Scopus
Coyne E.; Briggs J.; Loud F.; Bristow P.; Young H.M.L.; Castle E.M.; Lightfoot C.J.; Graham-Brown M.; Eyre M.; Ormandy P.; Sachar A.; Bevin A.; Burton J.O.; Wilkinson T.J.; Koufaki P.; Macdonald J.; Ashman N.; Greenwood S.A.,Achieving consensus on psychosocial and physical rehabilitation management for people living with kidney disease,Clinical Kidney Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174324272&doi=10.1093%2fckj%2fsfad116&partnerID=40&md5=83bfad6a1a592d9967806a7f4b1daaad,"Background. People living with chronic kidney disease (CKD) need to be able to live well with their condition. The provision of psychosocial interventions (psychological, psychiatric and social care) and physical rehabilitation management is variable across England, as well as the rest of the UK. There is a need for clear recommendations for standards of psychosocial and physical rehabilitation care for people living with CKD, and guidance for the commissioning and measurement of these services. The National Health Service (NHS) England Renal Services Transformation Programme (RSTP) supported a programme of work and modified Delphi process to address the management of psychosocial and physical rehabilitation care as part of a larger body of work to formulate a comprehensive commissioning toolkit for renal care services across England. We sought to achieve expert consensus regarding the psychosocial and physical rehabilitation management of people living with CKD in England and the rest of the UK. Methods. A Delphi consensus method was used to gather and refine expert opinions of senior members of the kidney multi-disciplinary team (MDT) and other key stakeholders in the UK. An agreement was sought on 16 statements reflecting aspects of psychosocial and physical rehabilitation management for people living with CKD. Results. Twenty-six expert practitioners and other key stakeholders, including lived experience representatives, participated in the process. The consensus (>80% affirmative votes) amongst the respondents for all 16 statements was high. Nine recommendation statements were discussed and refined further to be included in the final iteration of the ‘Systems’ section of the NHS England RSTP commissioning toolkit. These priority recommendations reflect pragmatic solutions that can be implemented in renal care and include recommendations for a holistic wellbeing assessment for all people living with CKD who are approaching dialysis, or who are at listing for kidney transplantation, which includes the use of validated measurement tools to assess the need for further intervention in psychosocial and physical rehabilitation management. It is recommended that the scores from these measurement tools be included in the NHS England Renal Data Dashboard. There was also a recommendation for referral as appropriate to NHS Talking Therapies, psychology, counselling or psychotherapy, social work or liaison psychiatry for those with identified psychosocial needs. The use of digital resources was recommended to be used in addition to face-to-face care to provide physical rehabilitation, and all healthcare professionals should be educated to recognize psychosocial and physical rehabilitation needs and refer/sign-post people with CKD to appropriate services. Conclusion. There was high consensus amongst senior members of the kidney MDT and other key stakeholders, including those with lived experience, in the UK on all aspects of the psychosocial and physical rehabilitation management of people living with CKD. The results of this process will be used by NHS England to inform the ‘Systems’ section of the commissioning toolkit and data dashboard and to inform the National Standards of Care for people living with CKD © The Author(s) 2023. Published by Oxford University Press on behalf of the ERA.",CKD; exercise; physical activity; psychosocial; rehabilitation,,Oxford University Press,Article,Scopus
Leboeuf F.; Barre A.; Aminian K.; Sangeux M.,On the accuracy of the Conventional gait Model: Distinction between marker misplacement and soft tissue artefact errors,Journal of Biomechanics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170260034&doi=10.1016%2fj.jbiomech.2023.111774&partnerID=40&md5=6875df3306e6b7312959ad789713a757,"There is a lack of knowledge about the accuracy of the Conventional Gait Model (CGM), compared to the true bone motion. Accuracy is hindered by both marker misplacement and soft-tissue artefact (STA). The effect of the lateral knee marker (KNE) misplacement and STA was determined from a secondary analysis of 13 subjects equipped with a total knee prothesis for which simultaneous dual-plane fluoroscopy and marker-based motion capture was available. In average, STA alone led to 3.3°, 2.9° and 6.7° errors for knee flexion, knee abduction, and the absolute hip rotation respectively. In comparison, marker misplacement led to 0.9°, 4.0° and 12.3° errors for the same kinematics. We showed that STA alone may lead to knee flexion-adduction cross-talk. This finding has clinical repercussions for the use of knee cross talk as a qualitative indicator of knee axis alignment. Our study showed that cumulative effects of marker misplacement and STA affect the transverse plane angles, making challenging to track internal/external rotation with less than 5° of errors. © 2023 Elsevier Ltd",Conventional Gait Model; Gait analysis; Marker misplacement; Model validity; Soft tissue artefact,,Elsevier Ltd,Article,Scopus
Al-Hindi A.I.; Bodell T.; Alshmmari A.,"Molecular and immunological diagnosis of cystic echinococcosis from different hosts in the Gaza Strip, Palestine",Parasite Epidemiology and Control,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150814458&doi=10.1016%2fj.parepi.2023.e00298&partnerID=40&md5=b86d6adc2e6cafec303deee580f8b8c2,"The aim of the present study was to determine the molecular characteristics of Echinococcus granulosus sensu lato from faecal samples of dogs and the hydatid cyst from liver of bovine, camel, cattle, and sheep and the immunodiagnosis of Hydatid cyst in human sera samples from the Gaza Strip, in Palestine. A total of 38 faecal samples were collected near farms and local markets where stray dogs were grouping there. Post-slaughtering, the livers of the bovine, camel, cattle, and sheep were examined for cysts. Where 30 suspected hydatid cysts were collected, the number and size of cysts in each liver were recorded. For serology, 23 sera specimens were collected from farmers within the Gaza Strip. According to hospital records in Gaza, 12 patients had attended three different hospitals and had tested positive for hydatid cyst/cystic echinococcosis by CT scans and histopathology. ELISA results from the 23 human patients showed that 3/23 (13%) tested positive for hydatid disease. Of the 30 bovine and cattle harboring cysts, 14/30 (46.6%) were positive for hydatid cyst/cystic echinococcosis of which 23 (76.7%) were males and 7 (23.3%) were females. The present study shows that 6/38 (15.7%) were positive for E. granulosus sensu lato from faecal analysis in dogs. Subsequent sequencing of both dogs and cattle confirmed infection by the G1 strain. The cattle/dog strain (G1) of E.granulosus sensu lato suggests that this infection is cosmopolitan in its distribution. It is concluded that the detection of hydatid cyst/cystic echinococcosis in the examined hosts either human or animals should be considered among physicians and a large sample size is recommended in future research. © 2023",Cattle; Cystic echinococcosis; Dogs; Echinococcus granulosus; G1; Gaza; Genotype; Hydatid,,Elsevier Ltd,Article,Scopus
Al-Mterin M.A.; Murshed K.; Elkord E.,"PD-1 expression, among other immune checkpoints, on tumor-infiltrating NK and NKT cells is associated with longer disease-free survival in treatment-naïve CRC patients","Cancer Immunology, Immunotherapy",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142693046&doi=10.1007%2fs00262-022-03337-8&partnerID=40&md5=32c2b3b87360336630a2d2262e0ed8ce,"A variety of variables, such as microsatellite instability or inflammatory mediators, are critical players in the development and progression of colorectal cancer (CRC). Natural killer (NK) and natural killer T (NKT) cells are involved in the prognoses of CRC. Immunological components of the tumor microenvironment (TME) impact cancer progression and therapeutic responses. We report that CRC patients with higher frequencies of tumor-infiltrating PD-1+ NK and NKT cells had significantly longer disease-free survival (DFS) than patients with lower frequencies. In agreement with that, patients with higher frequencies of tumor-infiltrating PD-1− NK and NKT cells showed shorter DFS. There were no significant associations between tumor-infiltrating PD-1+TIM-3+, PD-1+TIGIT+, PD-1+ICOS+, PD-1+LAG-3+ NK cells, and PD-1+TIM-3+, PD-1+TIGIT+, and PD-1+LAG-3+ NKT cells with DFS. This study highlights the significance of PD-1 expression on tumor-infiltrating NK and NKT cells and its association with disease prognoses in CRC patients. © 2022, The Author(s).",Colorectal cancer; Disease-free survival; Natural killer cells; Natural killer T cells; Programmed cell death-1,,Springer Science and Business Media Deutschland GmbH,Article,Scopus
Ching A.; Prior Y.; Parker J.; Hammond A.,"Biopsychosocial, work-related, and environmental factors affecting work participation in people with Osteoarthritis: a systematic review",BMC Musculoskeletal Disorders,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161938404&doi=10.1186%2fs12891-023-06612-6&partnerID=40&md5=ed496e84e11f9f3cd78097e93a044648,"Purpose: Osteoarthritis (OA) causes pain and disability, with onset often during working age. Joint pain is associated with functional difficulties and may lead to work instability. The aims of this systematic review are to identify: the impact of OA on work participation; and biopsychosocial and work-related factors associated with absenteeism, presenteeism, work transitions, work impairment, work accommodations, and premature work loss. Methods: Four databases were searched, including Medline. The Joanna Briggs Institute Critical Appraisal tools were used for quality assessment, with narrative synthesis to pool findings due to heterogeneity of study designs and work outcomes. Results: Nineteen studies met quality criteria (eight cohort; 11 cross-sectional): nine included OA of any joint(s), five knee-only, four knee and/or hip, and one knee, hip, and hand OA. All were conducted in high income countries. Absenteeism due to OA was low. Presenteeism rates were four times greater than absenteeism. Performing physically intensive work was associated with absenteeism, presenteeism, and premature work loss due to OA. Moderate-to-severe joint pain and pain interference were associated with presenteeism, work transition, and premature work loss. A smaller number of studies found that comorbidities were associated with absenteeism and work transitions. Two studies reported low co-worker support was associated with work transitions and premature work loss. Conclusions: Physically intensive work, moderate-to-severe joint pain, co-morbidities, and low co-worker support potentially affects work participation in OA. Further research, using longitudinal study designs and examining the links between OA and biopsychosocial factors e.g., workplace accommodations, is needed to identify targets for interventions. Systematic review registration: PROSPERO 2019 CRD42019133343 . © 2023, The Author(s).",Absenteeism; Employment; Osteoarthritis; Presenteeism; Work loss,,BioMed Central Ltd,Article,Scopus
Goldstone R.; Hinds R.; McCarthy R.; Byrne G.; Keen D.,What is the current global health participation and future interest of healthcare students and National Health Service (NHS) staff? A cross-sectional research study of healthcare students and NHS staff in England,BMJ Open,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179649496&doi=10.1136%2fbmjopen-2023-074226&partnerID=40&md5=18cdd82dd605be2fed969483b978620a,"Objectives This research aimed to understand the prior and current global health participation, current availability of and future interest in participating in global health activities healthcare students and National Health Service (NHS) staff. Design An online survey was conducted on NHS staff and healthcare students in England between July and November 2021. The survey was disseminated to all secondary care providers in the English NHS and universities in England. A volunteer sample of 3955 respondents, including 2936 NHS staff, 683 healthcare students, 172 individuals combining NHS working and study and 164 respondents classified as other. Results Most (80%) respondents had not participated in a global health activity before, with 6% having previously participated, a further 3% currently participating and 11% unsure. Among those who had participated, the most common types of activity were attending global health events (75%). The most common reason for not participating was a limited knowledge of opportunities (78%). When asked about their future interest in global health participation, more than half of respondents (53%) indicated an interest and 8% were not interested. There was an significant proportion (39%) answering unsure, indicating a possible lack of understanding about global health participation. Conclusions Global health has gathered increasing significance in recent years, both in policy and in education and training for healthcare professionals. Despite recognition of the role global learning plays in knowledge enhancement, skill development and knowledge exchange, this study suggests that global health participation remains low among NHS staff and healthcare students. © 2023 BMJ Publishing Group. All rights reserved.",education & training (see medical education & training); health education; public health,,BMJ Publishing Group,Article,Scopus
Hussaini A.; Kyberd P.; Mulindwa B.; Ssekitoleko R.; Keeble W.; Kenney L.; Howard D.,3D Printing in LMICs: Functional Design for Upper Limb Prosthetics in Uganda,Prosthesis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151134227&doi=10.3390%2fprosthesis5010011&partnerID=40&md5=87292cf1df234bba8a0ac4439c74f0a8,"Meeting the needs of persons with upper limb loss in Uganda requires an understanding of the needs and desires of the local population. The limitations of resources and accessibility for the individual gave rise to a focused design methodology for delivering a culturally acceptable solution using 3D Printing technology. A series of co-design activities were held in Uganda and provided direct feedback to drive the design of two prototypes based on acceptable aesthetics and priority Activities of Daily Living. Two terminal device prototypes were 3D printed in the UK. These can be directly attached to a standard proximal socket thread. The passive hand was printed in a flexible filament and the prehensor was printed in a durable impact resistant material. Local researchers in Uganda have similar 3D printers, filaments, and assembly hardware, which allowed for concurrent development and refinement of the prototypes. Local participation provides a rich user feedback environment to understand which elements of prosthetic device design are integral to delivering acceptable prosthetics solutions for fabrication in Uganda. 3D printing can provide a viable route to addressing the needs of the user. The proposed terminal devices are now in the process of being printed locally for field testing. © 2023 by the authors.",3D printing; Activities of Daily Living (ADLs); body-powered; co-design; cosmesis; functional prosthesis; Low and Middle Income Countries (LMIC); passive device; terminal device; upper limb prosthesis,,MDPI,Article,Scopus
McMahon J.J.; Ripley N.J.; Comfort P.; Robles-Palazón F.J.; Fahey J.T.; Badby A.J.; Bramah C.,The Kneeling Isometric Plantar Flexor Test: Preliminary Reliability and Feasibility in Professional Youth Football,Journal of Functional Morphology and Kinesiology,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180487775&doi=10.3390%2fjfmk8040164&partnerID=40&md5=13413c8a4ad005ff6bee754984ef3bca,"Calf injuries are common in professional football; thus, the establishment of reliable and time-efficient methods of measuring the peak force capabilities of the plantar flexors with equipment that is accessible to football practitioners is valuable. In this study, we determined the preliminary reliability and feasibility of a new test, termed the kneeling isometric plantar flexion test (KIPFT), for footballers. Twenty-one male youth footballers (age = 17.8 ± 1.1 years, height = 182 ± 5 cm, weight = 77.6 ± 5.9 kg) from English League One football clubs completed three trials of the KIPFT on a wireless force plate at the end (2022–2023) and start (2023–2024) of the season. The within-session reliability of the peak force (relative to body weight) was good–excellent for both limbs and both occasions. On average, performance of the KIPFT took just over 1 min per limb and ~2 min to set up. The peak force values were larger for the non-dominant limbs only at the start versus the end of the season, but there were no between-limb differences. From these results, it was determined that (1) the KIPFT is feasible, (2) a minimum of 32 footballers would be required to establish its between-session reliability with ≥80% statistical power and (3) large-cohort normative data for the KIPFT may be best collected at the start of the football season. © 2023 by the authors.",calf; force plate; injury; maximal strength; soccer; soleus,,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Brown T.; Hammond A.; Ching A.; Parker J.,"Work limitations and associated factors in rheumatoid arthritis, axial spondyloarthritis, osteoarthritis and fibromyalgia",Musculoskeletal Care,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151437487&doi=10.1002%2fmsc.1760&partnerID=40&md5=5c60e28b6496972550c2ffd50660f53d,"Introduction: Rheumatic and musculoskeletal diseases (RMD) impact on work participation. The aims of this study were to: examine work limitations of working people with: rheumatoid arthritis, axial spondyloarthritis (axSpA), osteoarthritis, or fibromyalgia using the Workplace Activity Limitations Scale (WALS, a measure of presenteeism); and identify personal, functioning and disability, and work contextual factors associated with presenteeism. Methods: Secondary analysis was conducted of a cross-sectional survey including work outcome measures (WORK-PROM study). A literature review identified variables (coded to ICF) to include in multivariable regressions examining factors associated with presenteeism. Results: Moderate to high WALS scores were identified in: 93.60% with FM; 69.90% OA; 65.20% RA; and 46.80% axSpA (n = 822). Similarities in work limitations were noted across conditions, although some more problematic in specific RMD. Participants received help with about a quarter of activities (27%RA; 25%FM; 23%OA; 17%axSpA) and work adaptations for less than a fifth causing difficulty (18%FM; 14%RA; 14%OA; 9%axSpA). Literature review identified 33 variables in the WORK-PROM dataset to include in multivariable regressions. Factors associated with higher WALS scores were worse: functional limitations, job strain, pain, difficulties with mental-interpersonal job demands, perceived health status, work-life balance, greater need for work accommodations and lack of perceived work support. Discussion: This study extends understanding of work limitations of working people with these four RMD, the extent of help and adaptations received, need for more work accommodation support, and focus on work support, work rehabilitation, and healthy workplace practices to help keep people working. © 2023 The Authors. Musculoskeletal Care published by John Wiley & Sons Ltd.",arthritis; ICF; occupational health; presenteeism; vocational rehabilitation; work accommodations; work contextual factors,,John Wiley and Sons Ltd,Article,Scopus
Higgins R.; Spacey A.; Innes A.,Optimising care and the patient experience for people living with dementia: The perceptions of radiography practitioners,Radiography,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150361524&doi=10.1016%2fj.radi.2023.01.016&partnerID=40&md5=14aba22be17fea567beebe0528c6f1b4,"Introduction: Despite abundant literature on the diagnosis of dementia, limited research has explored the lived experiences by radiography practitioners when delivering care to people living with dementia (PLWD). This study explored the perceptions and compatibility of current professional guidance by both radiography practitioners and key stakeholders involved in developing the Society and College of Radiographers clinical practice guideline document for caring for people with dementia. Methods: This was a two-stage qualitative multi-method study. Fifteen diagnostic and two therapeutic radiography practitioners from across the UK participated with three asynchronous online discussion forums. One core member and three members from the key stakeholder group participated with individual semi-structured interviews. Data analysis included narrative and thematic analysis. Results: Participants from both stages identified enablers and barriers to providing person-centred care (PCC) to PLWD. Three superordinate themes were identified linked to (1) Challenges in delivering person-centred care to people living with dementia, (2) The need for role specific education and training, and (3) Partnership working with carers. Challenges in delivering care included time and resource pressures. The lack of dementia specific education compounded these difficulties. Care partners were seen as an asset to providing care. Conclusion: Providing PCC to meet the individual needs of PLWD can be challenging in practice. This is often due to time and resource implications. There were also issues with the identification of PLWD prior to their attendance in the department. Carers could help to alleviate some challenges. There is a need for profession specific education and dementia awareness training to support the provision of PCC to PLWD. Implications for practice: Dementia training needs to be specifically tailored for radiography practitioners to bridge the gap between guidelines and clinical practice rather than being generalised from other disciplines. © 2023",Carers; Diagnostic radiography; Education and training; Person-centred care; Therapeutic radiography,,W.B. Saunders Ltd,Article,Scopus
Peacock C.J.; Afzal I.; Asopa V.; Clement N.D.; Sochart D.H.,Is success written in the stars? The effect of zodiac sign on the outcome of total knee arthroplasty,The New Zealand medical journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150923171&partnerID=40&md5=e88014c519c631859dccf4dc4a13f6a1,"AIM: There are 12 signs of the zodiac, each attributed with its own specific personality traits, desires and attitudes. The aim of the study was to evaluate the effect of zodiac sign on patient-reported outcome measures (PROMS) following primary total knee arthroplasty (TKA). METHOD: Patients undergoing primary TKA during a 2-year period (January 2019 to December 2020) were identified retrospectively. Patient demographics, Oxford Knee Score (OKS), EuroQol 5-dimension (EQ-5D) (baseline, 1 and 2 years) and patient satisfaction scores (1 and 2 years) were collected. Each patient's zodiac sign was assigned from their date of birth. RESULTS: There were 509 patients (228 males [44.8%] and 281 females [55.2%]) with a mean age of 70.9 years and a mean BMI of 30.3. There were no significant differences in gender (p=0.712), age (p=0.088), BMI (p=0.660), or pre-operative OKS (p=0.539). Aries and Gemini (0.366) had the worst and Pisces the best (0.595) pre-operative EQ-5D scores (p=0.038). When adjusting for confounding, Aries (p=0.031) had a greater improvement in EQ-5D at 1 year, although this was not maintained at 2 years. When adjusting for confounding, Pisceans had significantly less of an improvement in OKS at both 1 (p=0.022) and 2 years (p=0.042) and also had a significantly lower risk of satisfaction at 2 years (odds ratio 0.41, p=0.043). CONCLUSION: Zodiac sign was associated with outcome following TKA. Pisceans had the best pre-operative EQ-5D scores, but the least improvement in the post-operative joint specific score (OKS) and were less likely to be satisfied, despite achieving an equal improvement in their health-related quality of life (EQ-5D). Aries started with the lowest pre-operative EQ-5D scores but achieved the best scores at 1 year. Our study shows that an individual's zodiac sign may serve as a useful predictive factor for functional outcomes and satisfaction following TKA. However, our findings are the result of multiple testing in a large dataset following a data trawl, and correlation does not necessarily equal causation even in a real-world registry. © PMA.",EQ-5D; Oxford Knee Score; knee; arthroplasty; outcome; zodiac sign; star sign.,,NLM (Medline),Article,Scopus
